DOPC ,,,DOPE ,,,DSPC ,,,Glucosylceramide (Gaucher's Spleen) ,,,Cholesterol (ovine) ,,,PC Mix ,,,PE Mix ,,,PS Mix ,,,PG Mix,,,PI Mix ,,,18:1 LPA ,,,C8 L-Carnitine ,,,C12 Carnitine ,,,C16 Carnitine ,,,C18 Carnitine (d9-cis) ,,,Cer 18:1-18:1 ,,,Cer 18:1-22:0 ,,,Cer 18:1-24:0 ,,,16:0 CDP DG ,,,18:0 Lyso PA ,,,18:1 Cholesterol Ester ,,,Kidney Background,,,16:0 Cardiolipin ,,,TAG Mix ,,,Cer 18:1-12:0 ,,,Cer 18:1-24:1 ,,,Cer 18:1-18:0 ,,,DAG 16:0 ,,,DAG 18:0 and 24:0 ,,,TAG 16:0 ,,,TAG 18:1 ,,,Palmitic Acid,,,Stearic Acid,,,Docosahexaenoic Acid,,,Tetracosapentaenoic Acid,,,Sphingosine,
448.254,0.062448345,,448.254,0.042569754,,586.186,1.064436817,,448.254,0.01627807,,448.254,0.114270376,,101.482,0.043716568,,586.186,0.016103674,,101.482,0.081309152,,159.564,289.92,,159.564,0.227498318,,159.564,0.257749564,,448.254,0.05877993,,448.254,0.156912147,,448.254,0.055288282,,448.254,0.09086368,,586.186,2.584777661,,159.564,1.219612836,,159.564,1.172676629,,101.482,0.263108343,,101.482,0.088402202,,448.254,0.027283423,,586.186,0.108818442,,157.87,0.20014922,,448.254,0.177189852,,239.817,0.000881748,,159.564,0.044294003,,515.916,0.016226953,,515.916,0.019838423,,515.916,0.019361704,,515.916,0.016507115,,515.916,0.043020507,,159.564,32090.5,,159.564,27817.4,,159.564,27368.8,,159.564,3293.87,,119.106,368.291
450.052,0.063167195,,450.052,0.042654082,,593.231,0.99981411,,450.052,0.017452484,,450.052,0.126952568,,103.773,0.041418618,,593.231,0.015257229,,103.773,0.077416335,,164.09,268.464,,164.09,0.214068908,,164.09,0.249267445,,450.052,0.043882037,,450.052,0.166805976,,450.052,0.063351539,,450.052,0.093605424,,593.231,2.460865211,,164.09,1.219077392,,164.09,1.17190328,,103.773,0.256257612,,103.773,0.080839738,,450.052,0.034033193,,593.231,0.094398673,,162.263,0.197182437,,450.052,0.178718989,,247.2,0,,164.09,0.04309544,,520.173,0.01752998,,520.173,0.018107712,,520.173,0.023532212,,520.173,0.011713669,,520.173,0.053128803,,164.09,37190.9,,164.09,27962.9,,164.09,26837.9,,164.09,3134.95,,119.841,376.305
451.848,0.063060016,,451.848,0.042936115,,600.267,0.930506577,,451.848,0.018052169,,451.848,0.136670496,,106.062,0.037705341,,600.267,0.014602583,,106.062,0.075366075,,168.612,176.975,,168.612,0.202429981,,168.612,0.239644915,,451.848,0.03064255,,451.848,0.174458341,,451.848,0.071034351,,451.848,0.09185273,,600.267,2.294570175,,168.612,1.21792859,,168.612,1.17074757,,106.062,0.251304765,,106.062,0.093022317,,451.848,0.041987999,,600.267,0.106153523,,166.652,0.194589938,,451.848,0.180850396,,254.575,0,,168.612,0.035898211,,524.427,0.017245466,,524.427,0.015912259,,524.427,0.022929184,,524.427,0.014975317,,524.427,0.062158513,,168.612,32139.3,,168.612,24852.5,,168.612,26467,,168.612,3296.02,,120.576,391.028
453.646,0.064384175,,453.646,0.044718592,,607.297,0.85320759,,453.646,0.017695315,,453.646,0.13999597,,108.349,0.034883658,,607.297,0.011689255,,108.349,0.070320417,,173.131,44.1204,,173.131,0.195900265,,173.131,0.227520798,,453.646,0.021356357,,453.646,0.17207883,,453.646,0.072650931,,453.646,0.09471762,,607.297,2.104060321,,173.131,1.216560203,,173.131,1.16984152,,108.349,0.24157812,,108.349,0.093617936,,453.646,0.045849673,,607.297,0.076234693,,171.036,0.192103169,,453.646,0.178274019,,261.944,0,,173.131,0.028161205,,528.678,0.016588589,,528.678,0.015704516,,528.678,0.028579412,,528.678,0.016153541,,528.678,0.064196013,,173.131,28017.7,,173.131,23116.1,,173.131,26004.1,,173.131,3033.09,,121.311,397.796
455.441,0.065099242,,455.441,0.046079509,,614.318,0.775064505,,455.441,0.01607009,,455.441,0.136738065,,110.641,0.033868853,,614.318,0.009086364,,110.641,0.066052657,,177.644,-35.9779,,177.644,0.193518414,,177.644,0.221750291,,455.441,0.016935055,,455.441,0.173066404,,455.441,0.076314584,,455.441,0.08887588,,614.318,1.962440328,,177.644,1.215032846,,177.644,1.169114074,,110.641,0.231398907,,110.641,0.078049839,,455.441,0.046448966,,614.318,0.041280687,,175.415,0.190208911,,455.441,0.179326441,,269.306,0.000592783,,177.644,0.02100987,,532.922,0.013782708,,532.922,0.01576674,,532.922,0.031389124,,532.922,0.012806841,,532.922,0.086608519,,177.644,25052.1,,177.644,21967.7,,177.644,25657.2,,177.644,2944.16,,122.046,403.278
457.236,0.065567464,,457.236,0.047619368,,621.334,0.709285298,,457.236,0.01446382,,457.236,0.132145213,,112.926,0.03212551,,621.334,0.006282438,,112.926,0.064831342,,182.152,-15.4874,,182.152,0.188991906,,182.152,0.214947954,,457.236,0.014709581,,457.236,0.167269891,,457.236,0.068434962,,457.236,0.080078955,,621.334,1.802728866,,182.152,1.214232349,,182.152,1.168537425,,112.926,0.222717031,,112.926,0.073796176,,457.236,0.045689927,,621.334,0.061349293,,179.789,0.189939511,,457.236,0.177334279,,276.659,0.000395717,,182.152,0.015223876,,537.162,0.012734406,,537.162,0.014622239,,537.162,0.036235502,,537.162,0.011207336,,537.162,0.094492134,,182.152,22356.5,,182.152,21353.3,,182.152,25458.3,,182.152,3435.23,,122.781,410.78
459.031,0.06529438,,459.031,0.048525347,,628.342,0.648491209,,459.031,0.012351696,,459.031,0.121202806,,115.21,0.028271909,,628.342,0.004010938,,115.21,0.060565303,,186.654,49.6126,,186.654,0.187096275,,186.654,0.206088914,,459.031,0.015770986,,459.031,0.160621015,,459.031,0.066223267,,459.031,0.075012573,,628.342,1.671979349,,186.654,1.214105785,,186.654,1.168417933,,115.21,0.20838079,,115.21,0.061549206,,459.031,0.041525157,,628.342,0.047874986,,184.159,0.188731652,,459.031,0.17738923,,284.005,-0.001342961,,186.654,0.009333541,,541.399,0.015230231,,541.399,0.014528869,,541.399,0.04079124,,541.399,0.013203318,,541.399,0.106007541,,186.654,18912.9,,186.654,20836.9,,186.654,25135.4,,186.654,2912.31,,123.515,422.21
460.827,0.06540676,,460.827,0.049415635,,635.343,0.589574817,,460.827,0.010754502,,460.827,0.113946369,,117.495,0.025897179,,635.343,0.002019735,,117.495,0.056471333,,191.156,38.0288,,191.156,0.180920077,,191.156,0.20546801,,460.827,0.018339264,,460.827,0.157626324,,460.827,0.060652014,,460.827,0.074299411,,635.343,1.539747335,,191.156,1.214236627,,191.156,1.168246628,,117.495,0.195664915,,117.495,0.067488005,,460.827,0.036744664,,635.343,0.060973134,,188.525,0.187865935,,460.827,0.17905427,,291.342,0.002911394,,191.156,0.003863209,,545.633,0.013546197,,545.633,0.015105657,,545.633,0.043648086,,545.633,0.009334454,,545.633,0.11257706,,191.156,15983.3,,191.156,20452.5,,191.156,24708.5,,191.156,3119.38,,124.25,435.106
462.621,0.064849186,,462.621,0.049089406,,642.336,0.531228771,,462.621,0.009581686,,462.621,0.111708033,,119.78,0.024628098,,642.336,-0.000614772,,119.78,0.055142314,,195.652,-15.5756,,195.652,0.171202775,,195.652,0.194294875,,462.621,0.023662813,,462.621,0.153863904,,462.621,0.057844983,,462.621,0.069960338,,642.336,1.41354332,,195.652,1.214072166,,195.652,1.168216408,,119.78,0.185163253,,119.78,0.068168854,,462.621,0.032948894,,642.336,0.05161397,,192.885,0.185962795,,462.621,0.179433375,,298.674,0.004914032,,195.652,-0.000331598,,549.864,0.015489682,,549.864,0.015323579,,549.864,0.044626117,,549.864,0.007426937,,549.864,0.122442943,,195.652,14479.7,,195.652,20050.1,,195.652,24199.6,,195.652,3158.45,,124.985,450.039
464.415,0.064794133,,464.415,0.049316021,,649.322,0.470796827,,464.415,0.008077589,,464.415,0.110691225,,122.061,0.022707153,,649.322,-0.003186659,,122.061,0.050737157,,200.143,-70.4674,,200.143,0.162720541,,200.143,0.192377214,,464.415,0.02957507,,464.415,0.154781696,,464.415,0.057554625,,464.415,0.068880258,,649.322,1.277170655,,200.143,1.214407486,,200.143,1.16828879,,122.061,0.173108229,,122.061,0.062589165,,464.415,0.029505395,,649.322,0.033938589,,197.243,0.185034909,,464.415,0.180427074,,305.993,0.001406479,,200.143,-0.001841264,,554.088,0.014654209,,554.088,0.013321812,,554.088,0.045487933,,554.088,0.006224717,,554.088,0.126503752,,200.143,13472.1,,200.143,19929.7,,200.143,23956.7,,200.143,3141.52,,125.72,463.987
466.208,0.064520476,,466.208,0.049725926,,656.3,0.415046205,,466.208,0.007125066,,466.208,0.110973135,,124.342,0.020689686,,656.3,-0.004053856,,124.342,0.047803432,,204.632,-14.0142,,204.632,0.163161416,,204.632,0.188123556,,466.208,0.033784671,,466.208,0.150483024,,466.208,0.056342625,,466.208,0.069616849,,656.3,1.155741816,,204.632,1.214962352,,204.632,1.168200665,,124.342,0.162586073,,124.342,0.054433322,,466.208,0.028730254,,656.3,0.019905627,,201.592,0.183571183,,466.208,0.175430048,,313.309,-0.004707788,,204.632,-0.005570368,,558.309,0.015244823,,558.309,0.01512865,,558.309,0.04632024,,558.309,0.007333988,,558.309,0.131047087,,204.632,12872.5,,204.632,19331.3,,204.632,23571.9,,204.632,2840.6,,126.455,471.304
468.001,0.064562622,,468.001,0.050460312,,663.271,0.356756651,,468.001,0.006558054,,468.001,0.109308359,,126.624,0.020307703,,663.271,-0.005219649,,126.624,0.047110739,,209.113,-11.0773,,209.113,0.162529081,,209.113,0.183063932,,468.001,0.039987259,,468.001,0.149379417,,468.001,0.058144641,,468.001,0.070974385,,663.271,1.030747653,,209.113,1.214676779,,209.113,1.168036597,,126.624,0.154656444,,126.624,0.051802481,,468.001,0.028321042,,663.271,0.002973462,,205.939,0.182291005,,468.001,0.180634124,,320.615,-0.003265854,,209.113,-0.005234189,,562.527,0.018124361,,562.527,0.0146253,,562.527,0.0444715,,562.527,0.009790863,,562.527,0.127222362,,209.113,12384.9,,209.113,19240.9,,209.113,23305,,209.113,2875.67,,127.19,495.423
469.793,0.064219355,,469.793,0.050845722,,670.237,0.309319295,,469.793,0.006175654,,469.793,0.108599085,,128.902,0.018473312,,670.237,-0.005584048,,128.902,0.042600329,,213.592,-67.4541,,213.592,0.158335013,,213.592,0.184211514,,469.793,0.046681131,,469.793,0.147230475,,469.793,0.058010522,,469.793,0.074154544,,670.237,0.916757224,,213.592,1.214058007,,213.592,1.167733736,,128.902,0.148060195,,128.902,0.050776597,,469.793,0.028266513,,670.237,0.022112387,,210.282,0.180874223,,469.793,0.181048637,,327.916,0.000741573,,213.592,-0.00414781,,566.742,0.018931235,,566.742,0.01486836,,566.742,0.042658979,,566.742,0.008522173,,566.742,0.117665442,,213.592,12247.3,,213.592,18992.4,,213.592,23324.1,,213.592,2702.74,,127.925,513.993
471.585,0.064409364,,471.585,0.050977308,,677.194,0.260896932,,471.585,0.00565094,,471.585,0.103336167,,131.18,0.017743764,,677.194,-0.004451445,,131.18,0.04164343,,218.066,-105.067,,218.066,0.155983048,,218.066,0.191368647,,471.585,0.053637915,,471.585,0.146498125,,471.585,0.062434433,,471.585,0.078070228,,677.194,0.815255224,,218.066,1.213431663,,218.066,1.167576907,,131.18,0.137470204,,131.18,0.055464495,,471.585,0.027656961,,677.194,0.027903376,,214.619,0.180217006,,471.585,0.176773942,,335.206,0.012974211,,218.066,-0.002236018,,570.948,0.014197242,,570.948,0.014729003,,570.948,0.042803976,,570.948,0.007785699,,570.948,0.114978948,,218.066,12135.7,,218.066,18892,,218.066,23307.2,,218.066,2737.81,,128.659,525.518
473.375,0.06459367,,473.375,0.050482506,,684.143,0.2221943,,473.375,0.005379582,,473.375,0.101936571,,133.458,0.017354804,,684.143,-0.003351202,,133.458,0.040784159,,222.536,-84.7765,,222.536,0.156078482,,222.536,0.201731392,,473.375,0.060233609,,473.375,0.146668317,,473.375,0.062576941,,473.375,0.079146384,,684.143,0.718336388,,222.536,1.212298042,,222.536,1.167111184,,133.458,0.13414776,,133.458,0.053192606,,473.375,0.027642905,,684.143,0.043530112,,218.952,0.179276855,,473.375,0.177333478,,342.49,0.021131406,,222.536,0.000186095,,575.155,0.01522473,,575.155,0.013855496,,575.155,0.041156906,,575.155,0.007855699,,575.155,0.108439347,,222.536,12238.1,,222.536,18853.6,,222.536,23108.3,,222.536,2790.88,,129.394,546.268
475.166,0.064583227,,475.166,0.049342818,,691.086,0.179853055,,475.166,0.005692213,,475.166,0.099283421,,135.733,0.015376331,,691.086,-0.003119799,,135.733,0.037317008,,227.004,-81.2387,,227.004,0.156254261,,227.004,0.198186414,,475.166,0.0637747,,475.166,0.147612406,,475.166,0.064693546,,475.166,0.080621347,,691.086,0.627071308,,227.004,1.212035147,,227.004,1.167041214,,135.733,0.120437629,,135.733,0.048072642,,475.166,0.028306218,,691.086,0.043932281,,223.279,0.179201575,,475.166,0.177579166,,349.765,0.013955438,,227.004,-0.001125996,,579.356,0.017239755,,579.356,0.014094991,,579.356,0.039447625,,579.356,0.007435587,,579.356,0.103056195,,227.004,12092.5,,227.004,18909.2,,227.004,23323.4,,227.004,2887.95,,130.129,559.813
476.957,0.06488842,,476.957,0.047937681,,698.019,0.14780475,,476.957,0.005596199,,476.957,0.09765777,,138.007,0.015229767,,698.019,-0.000454515,,138.007,0.037043173,,231.463,-128.916,,231.463,0.153233046,,231.463,0.201936689,,476.957,0.062349658,,476.957,0.151861839,,476.957,0.0644492,,476.957,0.08088317,,698.019,0.535471524,,231.463,1.212135701,,231.463,1.167196777,,138.007,0.10965327,,138.007,0.039779151,,476.957,0.030344003,,698.019,0.035146699,,227.603,0.178794303,,476.957,0.178041595,,357.034,0.026274797,,231.463,0.000427442,,583.552,0.014138672,,583.552,0.015013602,,583.552,0.037431817,,583.552,0.010616987,,583.552,0.103701161,,231.463,11862.9,,231.463,18930.8,,231.463,23550.5,,231.463,3079.03,,130.864,577.928
478.746,0.066063212,,478.746,0.047177203,,704.95,0.132822682,,478.746,0.005913478,,478.746,0.099057772,,140.283,0.013612028,,704.95,0.002784779,,140.283,0.034394676,,235.922,-99.2923,,235.922,0.15370362,,235.922,0.205923928,,478.746,0.058852824,,478.746,0.152350316,,478.746,0.0641163,,478.746,0.079395961,,704.95,0.465115907,,235.922,1.211781982,,235.922,1.16715576,,140.283,0.105496477,,140.283,0.04632199,,478.746,0.032664575,,704.95,0.026462561,,231.921,0.177742079,,478.746,0.177625997,,364.293,0.030911568,,235.922,0.002685808,,587.743,0.014515682,,587.743,0.015350599,,587.743,0.037808922,,587.743,0.011375429,,587.743,0.097553563,,235.922,11763.3,,235.922,19050.4,,235.922,23493.6,,235.922,2800.1,,131.599,608.532
480.537,0.066347085,,480.537,0.0461879,,711.87,0.140279015,,480.537,0.006036053,,480.537,0.106718481,,142.554,0.013687602,,711.87,0.005836974,,142.554,0.034208471,,240.375,-13.0898,,240.375,0.158897476,,240.375,0.200446475,,480.537,0.05764135,,480.537,0.154798866,,480.537,0.065546511,,480.537,0.08491816,,711.87,0.403509707,,240.375,1.211632665,,240.375,1.167258242,,142.554,0.100032775,,142.554,0.051311255,,480.537,0.040558141,,711.87,0.043900373,,236.235,0.177094588,,480.537,0.174228533,,371.546,0.02173811,,240.375,-0.000139436,,591.934,0.014667154,,591.934,0.015823781,,591.934,0.035627826,,591.934,0.011612944,,591.934,0.095243731,,240.375,11611.7,,240.375,19270,,240.375,23598.7,,240.375,2977.17,,132.334,624.334
482.327,0.06670446,,482.327,0.045305397,,718.782,0.114340856,,482.327,0.007030301,,482.327,0.117157148,,144.824,0.013198368,,718.782,0.011737094,,144.824,0.032251777,,244.824,54.421,,244.824,0.161775886,,244.824,0.198212656,,482.327,0.062225769,,482.327,0.15750175,,482.327,0.066537692,,482.327,0.084948082,,718.782,0.355361267,,244.824,1.211846835,,244.824,1.166996458,,144.824,0.093029874,,144.824,0.046702021,,482.327,0.048258446,,718.782,0.040896287,,240.546,0.175601681,,482.327,0.179067305,,378.792,0.016377904,,244.824,-0.002274338,,596.118,0.016398876,,596.118,0.015305897,,596.118,0.034016853,,596.118,0.009689779,,596.118,0.086067691,,244.824,11508.1,,244.824,19147.6,,244.824,23533.8,,244.824,3008.24,,133.069,638.176
484.114,0.067081732,,484.114,0.04447373,,725.688,0.059038673,,484.114,0.008423408,,484.114,0.132635448,,147.096,0.011830549,,725.688,0.016396915,,147.096,0.029788392,,249.267,19.4523,,249.267,0.159968964,,249.267,0.185487279,,484.114,0.07375558,,484.114,0.153506999,,484.114,0.063895837,,484.114,0.084189965,,725.688,0.309440113,,249.267,1.21203068,,249.267,1.16688909,,147.096,0.081859017,,147.096,0.045092562,,484.114,0.05259335,,725.688,0.026024497,,244.847,0.17363172,,484.114,0.175061222,,386.03,0.00703209,,249.267,-0.006778155,,600.297,0.01519302,,600.297,0.014828539,,600.297,0.033264988,,600.297,0.015021365,,600.297,0.086232816,,249.267,11262.5,,249.267,19063.2,,249.267,23540.9,,249.267,2613.31,,133.803,651.218
485.901,0.066201578,,485.901,0.044241895,,732.586,0.03842952,,485.901,0.010088861,,485.901,0.146771225,,149.368,0.011074122,,732.586,0.021389984,,149.368,0.02945673,,253.707,-78.6782,,253.707,0.156229055,,253.707,0.177472535,,485.901,0.080831506,,485.901,0.152068602,,485.901,0.065564237,,485.901,0.08269523,,732.586,0.283930864,,253.707,1.212911135,,253.707,1.167043446,,149.368,0.081768314,,149.368,0.03903283,,485.901,0.055195649,,732.586,0.028995415,,249.149,0.172298677,,485.901,0.17307894,,393.26,0.011571388,,253.707,-0.00774215,,604.474,0.014696136,,604.474,0.015001088,,604.474,0.030086214,,604.474,0.023031559,,604.474,0.083267662,,253.707,10940.9,,253.707,19164.8,,253.707,23304,,253.707,2956.38,,134.538,665.343
487.69,0.065809348,,487.69,0.044180863,,739.478,0.036549652,,487.69,0.012379641,,487.69,0.15492943,,151.632,0.009814201,,739.478,0.027493357,,151.632,0.027764348,,258.143,-175.235,,258.143,0.152489649,,258.143,0.171430981,,487.69,0.081698551,,487.69,0.150960701,,487.69,0.067204157,,487.69,0.082191888,,739.478,0.278527947,,258.143,1.211769943,,258.143,1.166589848,,151.632,0.074314075,,151.632,0.034779391,,487.69,0.052734737,,739.478,0.10602834,,253.445,0.170667475,,487.69,0.172777518,,400.482,0.030339437,,258.143,-0.007940949,,608.647,0.014009069,,608.647,0.015254729,,608.647,0.026730025,,608.647,0.01746921,,608.647,0.073085721,,258.143,10893.3,,258.143,18784.4,,258.143,23249.1,,258.143,2713.46,,135.273,672.223
489.477,0.065985552,,489.477,0.044432565,,746.362,0.041840764,,489.477,0.01520621,,489.477,0.156578104,,153.9,0.009517729,,746.362,0.036241032,,153.9,0.023629887,,262.575,-211.801,,262.575,0.14780035,,262.575,0.181404866,,489.477,0.078561444,,489.477,0.149027259,,489.477,0.063560341,,489.477,0.075778718,,746.362,0.284808797,,262.575,1.211295036,,262.575,1.166452261,,153.9,0.066278182,,153.9,0.026473582,,489.477,0.046477807,,746.362,0.207205392,,257.736,0.169323858,,489.477,0.174785669,,407.697,0.013486875,,262.575,-0.008949112,,612.814,0.014135703,,612.814,0.014446367,,612.814,0.024124367,,612.814,0.008895561,,612.814,0.058854479,,262.575,10857.7,,262.575,18873.9,,262.575,23228.2,,262.575,2936.53,,136.008,675.489
491.263,0.065594623,,491.263,0.044786752,,753.24,0.055482246,,491.263,0.017716872,,491.263,0.148007888,,156.168,0.009235773,,753.24,0.045367177,,156.168,0.024041416,,267.003,-121.024,,267.003,0.14235077,,267.003,0.171783096,,491.263,0.060447641,,491.263,0.143452049,,491.263,0.063976167,,491.263,0.077604463,,753.24,0.303236288,,267.003,1.211372912,,267.003,1.1661193,,156.168,0.058413179,,156.168,0.029283692,,491.263,0.039934663,,753.24,0.087149965,,262.022,0.167380964,,491.263,0.172840501,,414.903,-0.000424919,,267.003,-0.007887031,,616.979,0.01550383,,616.979,0.015433749,,616.979,0.018879985,,616.979,0.010293543,,616.979,0.063396279,,267.003,10928.1,,267.003,18971.5,,267.003,23143.4,,267.003,2979.6,,136.743,676.806
493.051,0.064510278,,493.051,0.045636001,,760.109,0.070947112,,493.051,0.019070398,,493.051,0.135614077,,158.433,0.008813489,,760.109,0.050481147,,158.433,0.020969732,,271.424,-122.389,,271.424,0.138236005,,271.424,0.168263674,,493.051,0.04081244,,493.051,0.141180723,,493.051,0.065593247,,493.051,0.071607233,,760.109,0.340781779,,271.424,1.21095858,,271.424,1.166014285,,158.433,0.060787972,,158.433,0.038790179,,493.051,0.035623992,,760.109,0.025181087,,266.303,0.166365956,,493.051,0.170316718,,422.103,0.00111312,,271.424,-0.004169557,,621.138,0.016994969,,621.138,0.015776396,,621.138,0.016327491,,621.138,0.009556651,,621.138,0.048970952,,271.424,11126.5,,271.424,19013.1,,271.424,23396.5,,271.424,2714.67,,137.478,683.468
494.837,0.064822466,,494.837,0.046333787,,766.971,0.08300581,,494.837,0.021121593,,494.837,0.126646524,,160.698,0.008271179,,766.971,0.044805251,,160.698,0.020204321,,275.843,-129.095,,275.843,0.134880616,,275.843,0.166370466,,494.837,0.024467839,,494.837,0.14047471,,494.837,0.064476117,,494.837,0.076804179,,766.971,0.365778792,,275.843,1.210937985,,275.843,1.166157844,,160.698,0.056546414,,160.698,0.034091516,,494.837,0.033642106,,766.971,0.006954824,,270.58,0.165775137,,494.837,0.170273359,,429.294,-0.002403427,,275.843,-0.003136647,,625.296,0.014786515,,625.296,0.015315044,,625.296,0.013174115,,625.296,0.011857787,,625.296,0.048993582,,275.843,11192.9,,275.843,19022.7,,275.843,23377.6,,275.843,2663.75,,138.213,679.971
496.622,0.06500113,,496.622,0.047654682,,773.828,0.089902339,,496.622,0.019724759,,496.622,0.124141527,,162.959,0.008041601,,773.828,0.033598638,,162.959,0.020387148,,280.256,-205.027,,280.256,0.1347737,,280.256,0.181202115,,496.622,0.019570078,,496.622,0.135693437,,496.622,0.062686847,,496.622,0.071033235,,773.828,0.378110168,,280.256,1.210834137,,280.256,1.16610591,,162.959,0.049808182,,162.959,0.028986759,,496.622,0.03366106,,773.828,0.015653077,,274.852,0.165065901,,496.622,0.165477555,,436.478,-0.001662325,,280.256,-0.000798087,,629.447,0.015091176,,629.447,0.016339944,,629.447,0.010517998,,629.447,0.01126174,,629.447,0.0488438,,280.256,10823.4,,280.256,19024.3,,280.256,23466.7,,280.256,2664.82,,138.947,672.781
498.407,0.064789139,,498.407,0.047929621,,780.677,0.088642176,,498.407,0.017559927,,498.407,0.121965869,,165.221,0.007277822,,780.677,0.026600664,,165.221,0.020060102,,284.667,-156.357,,284.667,0.135130356,,284.667,0.18596081,,498.407,0.014041812,,498.407,0.134078319,,498.407,0.058797707,,498.407,0.070687401,,780.677,0.39652031,,284.667,1.210631817,,284.667,1.166162609,,165.221,0.044360752,,165.221,0.025434438,,498.407,0.035511926,,780.677,0.028123424,,279.121,0.164036937,,498.407,0.165234463,,443.654,-0.000772961,,284.667,-0.000709127,,633.594,0.016684126,,633.594,0.018684298,,633.594,0.010457561,,633.594,0.00821148,,633.594,0.05148254,,284.667,10965.8,,284.667,19403.9,,284.667,23671.8,,284.667,2613.89,,139.682,665.622
500.191,0.064806844,,500.191,0.04716743,,787.517,0.083614207,,500.191,0.015317356,,500.191,0.119567878,,167.481,0.006835277,,787.517,0.025214348,,167.481,0.017194942,,289.074,-127.725,,289.074,0.137531869,,289.074,0.181563835,,500.191,0.011496972,,500.191,0.129671041,,500.191,0.054608413,,500.191,0.070158899,,787.517,0.400450245,,289.074,1.21110343,,289.074,1.166260266,,167.481,0.042674914,,167.481,0.026926726,,500.191,0.038035251,,787.517,0.035609632,,283.384,0.16296272,,500.191,0.161115265,,450.824,-0.001082285,,289.074,-0.003514146,,637.738,0.02167327,,637.738,0.02481002,,637.738,0.008376103,,637.738,0.007266533,,637.738,0.043622897,,289.074,11072.2,,289.074,19695.5,,289.074,23950.9,,289.074,2712.96,,140.417,664.13
501.975,0.062947743,,501.975,0.045946353,,794.35,0.074989205,,501.975,0.012816027,,501.975,0.119260577,,169.742,0.006059066,,794.35,0.029552998,,169.742,0.018860801,,293.474,-151.813,,293.474,0.138080363,,293.474,0.178464645,,501.975,0.008830166,,501.975,0.12607072,,501.975,0.054126377,,501.975,0.068415238,,794.35,0.375169201,,293.474,1.21086325,,293.474,1.166224074,,169.742,0.038066203,,169.742,0.027793013,,501.975,0.042611076,,794.35,0.036874092,,287.641,0.161590768,,501.975,0.163398319,,457.983,0.001748431,,293.474,-0.005838607,,641.88,0.020467576,,641.88,0.028777824,,641.88,0.006204385,,641.88,0.005336139,,641.88,0.044812334,,293.474,10968.6,,293.474,19691.1,,293.474,23964,,293.474,2634.04,,141.152,656.655
503.759,0.062009653,,503.759,0.044899548,,801.178,0.059524855,,503.759,0.010050401,,503.759,0.116349926,,172.001,0.005541162,,801.178,0.039348863,,172.001,0.015434723,,297.87,-206.539,,297.87,0.13711275,,297.87,0.181143879,,503.759,0.006595799,,503.759,0.126476782,,503.759,0.05305458,,503.759,0.066822563,,801.178,0.344348697,,297.87,1.211508979,,297.87,1.166337413,,172.001,0.03486706,,172.001,0.028000881,,503.759,0.048643947,,801.178,0.021285108,,291.893,0.160840085,,503.759,0.157229789,,465.138,0.002735508,,297.87,-0.006422853,,646.013,0.018189087,,646.013,0.024911257,,646.013,0.004128872,,646.013,0.004968432,,646.013,0.043838652,,297.87,10997,,297.87,19774.7,,297.87,23937.1,,297.87,2695.11,,141.887,646.738
505.541,0.061624751,,505.541,0.043446551,,807.997,0.034775645,,505.541,0.008355596,,505.541,0.113833234,,174.258,0.005701339,,807.997,0.050421054,,174.258,0.014872125,,302.262,-275.28,,302.262,0.136994878,,302.262,0.181225691,,505.541,0.0065008,,505.541,0.126245444,,505.541,0.053472688,,505.541,0.06381485,,807.997,0.280978821,,302.262,1.211518708,,302.262,1.166349477,,174.258,0.035664773,,174.258,0.028853108,,505.541,0.053539136,,807.997,0.013260834,,296.142,0.160023004,,505.541,0.157519442,,472.284,2.38945E-05,,302.262,-0.006721613,,650.145,0.018033017,,650.145,0.01967792,,650.145,0.002823052,,650.145,0.008053632,,650.145,0.037413929,,302.262,10965.4,,302.262,19838.3,,302.262,23762.2,,302.262,2504.18,,142.622,641.701
507.324,0.06062831,,507.324,0.042020487,,814.811,0.009884329,,507.324,0.00637259,,507.324,0.113568565,,176.515,0.005096606,,814.811,0.056315527,,176.515,0.014449771,,306.65,-292.035,,306.65,0.143503105,,306.65,0.174736097,,507.324,0.006651871,,507.324,0.123542722,,507.324,0.048373872,,507.324,0.062216741,,814.811,0.224109208,,306.65,1.211051373,,306.65,1.166151631,,176.515,0.030746088,,176.515,0.024231037,,507.324,0.057461117,,814.811,0.016838537,,300.387,0.159048597,,507.324,0.155392147,,479.421,0.003215438,,306.65,-0.010754419,,654.275,0.018774243,,654.275,0.017096624,,654.275,-0.000856803,,654.275,0.008610709,,654.275,0.037653082,,306.65,10797.8,,306.65,19951.9,,306.65,23819.3,,306.65,2513.25,,143.357,641.052
