,Phosphatidylethanolamine,Phospholipid,Cholesterol,Cardiolipin,Sphingosine,Cholesterol ester,Dsg-Phosphatidylinositol,L-alpha-Phosphatidylinositol,L-alpha-Phosphatidylglycerol,Lyso-Phosphatidate,Phosphatidylcholine,Triglyceride,Palmitic Acid,Stearic Acid,Docosahexaenoic Acid,Omega-3 25-5,Ceramide 24-0,Ceramide 22-0,Ceramide 24-1,Phosphatidylcholine 18-1,Phosphatidylethanolamine 18-1,"Ceramide 18-1,22-0","Deoxyceramide 18-1,24-1","Deoxyceramide 18-1,16-0","Dihydroceramide 18-0,14-0"
1760.660661,248.6079368,283.8473423,20.12929141,1814.866082,21.31040431,132.06907,495.9040151,522.701111,330.9566479,265.0753492,800.2237946,5506.727308,83.02086259,169.9109209,255.4960024,138.2295589,3958.838787,308.6039458,5605.001072,627.7226249,513.120684,944.4807979,218.2314043,68.28523664,261.9648891
1763.663664,220.8574638,252.1588459,19.51656167,1553.881183,20.52777245,87.03967487,417.4700308,501.87676,317.8704261,201.5275785,814.1662176,3977.526899,132.0446886,154.9879221,214.5460811,178.0323719,4048.695834,341.6936616,5914.15211,475.2629317,373.2705843,944.4811211,157.3356699,54.06726806,282.9766766
1766.666667,287.0616031,255.7259367,16.73314564,1351.821463,15.5075552,119.2511983,497.1337144,461.9591991,313.3868953,259.0480585,594.4626209,2732.02918,114.3471615,190.5353534,251.653438,203.9821683,4115.891958,319.2500196,5906.028927,399.4934916,272.0162655,944.4809502,223.977336,54.778413,266.9975806
1769.66967,178.1077394,269.3427792,16.89896688,1234.264623,17.11127619,113.392744,510.2675157,464.3831152,289.790625,307.4602979,597.5807202,2052.714395,113.8539441,186.5513664,225.0011595,218.8150952,4004.92988,340.4480679,6010.081502,355.5936312,207.2216103,944.4808676,200.4251712,82.80419926,273.8423992
1772.672673,180.3376444,270.3419138,13.61357172,1132.719316,17.82098834,74.05669066,364.3826539,425.1997972,290.9572396,200.7451335,559.7576655,1537.175391,151.7016972,136.0594301,190.7470176,181.2897438,4088.783249,364.6063736,6332.320614,315.9997897,171.8283607,944.4809151,211.8638955,12.87019446,255.1480772
1775.675676,188.2325873,221.4182716,17.22356587,1101.103227,14.53880563,109.5112121,313.0266868,360.5874414,289.5031491,172.3481229,569.7304854,1242.26061,207.8033825,159.0667606,192.6567031,94.82744328,3957.448822,342.4286827,6174.139489,266.5776106,156.4990185,944.4809407,224.2952376,0.738890824,297.1728322
1778.678679,208.1065813,200.6027837,18.44660641,998.9867702,17.38274251,71.02366318,322.065029,378.8334444,303.9219333,216.9052076,530.1996901,1045.260285,237.9380336,116.6798518,169.8742239,176.1387593,3858.395801,326.5048315,6360.63081,232.3760007,150.1545676,944.4809248,143.7269755,67.20452891,257.977795
1781.681682,185.7418362,227.3847235,13.02727716,892.9606759,18.2881407,84.05268193,308.8649705,345.4168491,292.7288132,184.4276018,443.5680784,914.1397632,242.4374457,125.0724351,157.7305521,191.4576438,3860.314022,343.483187,6428.024486,239.8392208,143.7257947,944.4809,170.8900481,65.92700377,292.5801917
1784.684685,189.6406635,340.7489659,16.86604916,830.9577591,17.66404628,73.67891595,327.8065389,323.9170944,299.4748617,216.8731108,469.2288461,787.690488,199.6696019,163.6006257,161.5663386,69.80021749,3870.547805,358.5002478,6313.888551,243.1372559,142.7952632,944.4809171,190.0728029,28.58467702,266.3298199
1787.687688,185.2854423,239.3463592,16.04254323,699.5671788,17.03865052,95.52674672,371.853011,325.0211349,288.6944461,230.4825128,407.0925747,638.8738144,171.791149,121.0247614,150.1760454,76.12287088,3765.351175,323.5115768,6386.404173,192.7797859,152.7344321,944.480992,189.3777822,55.30558081,282.5602927
1790.690691,160.3679939,232.4868124,16.74275758,630.17731,18.06781289,68.65944231,311.5090977,282.3818522,288.9778521,197.3226466,431.0593944,574.8495706,143.9106985,125.2073121,120.6791775,96.74162088,3774.904393,348.2657899,6057.648042,146.4845437,152.3605137,944.4809322,175.5736377,151.430953,253.5778427
1793.693694,188.530347,267.3962867,17.15164207,630.2293594,13.56507829,100.2907545,254.6079071,240.5731701,287.952161,179.8075581,411.4718808,532.7528981,95.61109258,139.0698905,112.1065122,90.03479654,3818.165487,362.0338871,6154.839582,167.8989362,121.934464,944.4806579,150.0033402,111.9447028,233.8038804
1796.696697,156.2265555,224.1104279,13.88495974,555.1512523,19.15168025,82.27378937,242.6414999,277.3940475,280.1690089,213.5856612,328.5347158,535.6845343,95.44536947,129.8825932,113.6275438,72.28355812,3757.517096,365.2625956,6123.090114,192.2374722,86.91887481,944.4809124,178.6198992,89.58905221,245.7218148
1799.6997,148.3347338,213.5580246,9.547996471,513.1958112,16.95010086,95.33411663,141.7507301,200.7842984,277.631973,204.3945703,359.6000616,418.3597218,90.10599075,122.0234413,103.6928644,110.7031714,3717.710418,356.7610713,5750.578396,150.2009336,75.8814697,944.4819273,226.0093518,129.3596699,231.0884632
1802.702703,146.6601074,222.5929947,12.2034908,567.1932266,17.69122381,101.1764947,179.0145886,225.6268544,265.5601412,159.9967344,397.8362337,414.1097892,63.18690187,105.6522201,92.73729189,126.5464813,3687.070001,347.5153279,5067.197983,106.391411,76.53663527,944.4808424,170.9523724,122.3851376,245.2847554
1805.705706,166.0123255,209.8808277,13.79757843,495.9759515,16.33974037,81.07156353,209.2639616,224.8029818,272.0187426,134.7884808,355.9985005,379.3999216,83.31120959,135.140431,66.8529776,161.4853122,3662.560486,350.1252294,4314.046821,125.0547292,70.78446389,944.4771047,96.09711168,132.920719,263.8220291
1808.708709,140.7788946,267.6423338,16.26390619,486.0441271,20.00189724,104.0258428,187.8429857,174.9593043,276.404137,137.8154859,309.5237969,335.1744487,85.43095901,99.36046517,38.66748082,181.0551337,3673.949809,363.9957789,3525.026624,140.376623,58.17623813,944.4817153,127.3706035,133.6589171,251.8349299
1811.711712,124.8441856,241.7045227,14.29286666,480.1322611,17.6580132,99.89259181,194.6912315,256.7449396,272.5294277,165.5112639,293.1633389,287.9327312,93.10753717,69.81183972,51.46421187,174.7151922,3583.211512,357.0625604,2884.800609,93.59107787,45.70130254,944.495407,164.3951818,123.6208575,254.5869246
1814.714715,128.8623881,218.8112738,18.4077761,457.0940441,16.02520023,88.91900642,190.2536613,277.0447514,264.7252057,181.6410862,326.8490879,224.4607107,118.5628192,71.70577326,61.17453485,182.1163196,3514.05773,323.8215862,2483.145938,49.51926642,51.39429341,944.4760064,117.7630859,103.8814972,279.0611759
1817.717718,134.782278,239.9515832,13.55938668,419.9528401,15.06667811,101.7174966,209.1981811,232.3057752,255.3118813,204.7925619,293.0684881,240.9941186,116.0452309,85.02984207,36.95695219,157.8818062,3569.922199,317.9582285,2353.883672,64.19991845,82.8804575,944.4262426,132.8034709,136.0297578,260.7852507
1820.720721,153.0116007,239.9034554,13.80880936,420.3901695,17.73405866,97.03703288,213.2391835,219.8599794,251.2411976,201.5796486,251.1398061,248.8405329,106.2832999,103.717348,38.77174381,163.1697332,3568.488805,346.068088,2245.783747,92.04169139,110.2398987,944.5075488,182.2559345,174.376264,241.3674536
1823.723724,155.9121567,259.7410901,11.415403,452.9525233,14.79047127,110.5705423,183.4900496,217.1634511,254.5127508,156.4723583,273.7014572,225.0507547,89.70527099,83.48480526,47.23058905,147.1683733,3555.706167,353.0012912,2163.116315,90.54126739,107.3913737,944.6869955,168.4496007,148.6822406,259.1376554
1826.726727,152.96802,253.9637491,13.64281498,484.2404348,20.34173299,131.5265492,137.1840877,227.2350323,269.851146,159.1198816,283.4082931,213.7052754,53.58921418,103.693173,10.5331092,118.9803112,3529.787453,343.8662415,2262.231273,74.28810142,76.45500723,944.3493393,150.5719504,142.011226,248.7671646
1829.72973,132.8143836,300.5608362,15.58962552,527.1471837,18.46450675,83.11347404,177.0611781,266.0994098,286.9154786,171.7988802,222.8416616,144.0396297,20.60756828,99.93233786,4.173852342,143.690407,3464.134557,344.5970493,2297.240739,61.65984384,32.25741627,943.7093627,181.6462323,148.1875153,258.7675006
1832.732733,179.9387404,282.9318301,10.50927593,533.7370156,15.70690563,82.31544465,212.9554594,329.4460493,301.8999486,212.548781,223.7774825,119.3188429,21.6688448,94.35980413,9.55417947,141.7421244,3580.888305,378.7515274,2303.066167,58.33413832,8.442092442,945.1058378,163.354011,185.5396854,273.3462557
1835.735736,183.8075729,268.9373472,15.50990186,493.4265875,16.4492997,124.5812709,203.9083858,311.1619796,303.7492434,217.0376276,262.348041,130.0460625,15.82016623,103.9777433,13.5419357,105.6457178,3553.126202,365.012873,2460.316007,63.74661741,22.20312312,947.353778,130.8919636,238.4618778,265.9769611
1838.738739,158.9459782,292.9633665,9.998886161,478.5614153,12.45286746,105.3276419,211.9140724,334.9544893,269.5184757,198.3269544,232.3840289,61.786809,5.315245038,76.43159506,32.60518607,102.4933694,3502.502366,328.1491736,2717.589366,68.28990128,51.57673796,941.5974457,130.7698526,228.1349596,278.3019739
1841.741742,125.1556113,285.3592982,8.704391153,469.3855942,17.94410268,82.7132971,141.4631153,436.2009565,263.1314421,221.5468813,227.7947216,0,16.16163208,64.24287976,46.80719538,104.6381764,3613.602045,334.2591788,2795.003029,67.10483231,73.41320939,933.8295607,166.8275031,289.4191046,293.3602906
1844.744745,188.485168,298.8644326,13.80683092,467.4041419,13.40598871,120.9212533,174.3479104,429.4221445,295.5658353,240.8474103,256.1034216,138.916964,6.895178903,71.40987198,22.01195982,118.4558375,3582.146204,385.4674781,2730.776532,65.755271,71.31446138,957.7167705,132.0054076,257.2276842,229.6015774
1847.747748,183.9656334,348.736492,11.04193745,449.9945666,16.73771715,140.9378831,294.1547673,431.020165,304.1388163,232.138253,245.8601895,106.2466852,0,84.47111992,29.58437417,201.5389772,3500.425974,382.887597,2807.404783,65.33827231,46.46615369,1008.185657,125.659621,258.2351374,273.7621757
1850.750751,203.9481231,290.1384051,13.39481738,410.9528204,14.82979795,143.1051484,291.4179639,396.985206,307.1208507,126.1547363,271.5721113,180.9099813,17.85457714,109.5097293,63.68922914,103.5655544,3582.866494,350.6495473,2946.266298,58.36438431,26.33122633,1016.022235,159.1651707,305.9577232,240.4149968
1853.753754,176.857458,284.3177812,10.6071612,453.7950878,17.01086012,163.3758904,320.3750418,411.3594525,326.2701218,128.1449976,277.6516496,123.4861786,28.57821249,69.57009473,100.3562321,148.0706614,3666.357478,353.6115086,3587.678278,43.52692795,26.90162786,968.6300732,157.2534423,301.8577113,213.6230653
1856.756757,185.0569391,291.3893303,13.91925077,492.0752307,19.29408518,132.497345,241.1934192,431.054059,325.4507151,216.7416542,229.1455197,95.41259865,44.07251208,44.85184054,100.0842194,177.721708,3655.951708,373.5153007,3560.958662,29.14043988,44.98906355,937.110197,209.3847055,204.0002983,276.720201
1859.75976,183.4656,394.9016989,7.817771611,511.6511824,13.75047873,110.4414624,329.7940686,394.1919134,323.1346819,287.5419252,237.138946,59.05345962,116.0173412,74.17629575,84.27833821,72.66481114,3700.261835,406.7381774,3188.418805,27.48775429,67.22428818,942.3662828,116.0283086,146.5004499,233.5336768
1862.762763,153.7555124,236.7184308,13.39490041,555.8382837,8.249996632,106.0993356,347.9000954,463.6076179,315.4885923,218.767489,260.3990281,115.956561,147.8168805,68.05190068,84.04276299,5.923123044,3683.639765,419.2598857,3392.74469,53.43263423,70.58356823,940.0527088,90.33205936,208.9524225,278.0997707
1865.765766,220.89929,337.3053037,8.45381366,691.5290319,12.75503276,125.0265601,315.0332334,569.9507364,317.1014024,263.9565598,255.5093342,98.95940454,136.2029037,121.136332,117.6103719,139.0705135,3717.483811,356.0340596,3718.459212,89.33479341,52.88836649,933.5750447,145.8983333,244.4492669,234.1060068
1868.768769,234.7464035,277.8752572,8.279027375,691.7664611,13.7350128,100.8067198,197.3586078,572.4801868,328.5901187,296.1750546,207.8113635,115.3640389,108.0204613,86.37904808,126.490522,174.6971288,3664.467701,364.8970285,3405.406394,86.74786217,33.4272699,975.5021767,102.6531299,231.3118766,236.3487299
1871.771772,163.4167853,315.2435534,10.02621467,476.058019,12.63363506,144.9311738,216.4916987,551.8357893,327.2855188,220.5842483,185.4905441,121.8013823,65.61800793,54.53143818,107.9229032,202.5313978,3650.553468,395.8056722,4613.038719,52.74631219,18.81931813,1040.084111,57.8938644,184.011282,270.7821798
1874.774775,250.9568808,334.7533977,14.17314113,471.1545176,13.97507661,195.8760212,272.3262902,515.1592055,329.7802129,203.4336022,143.6551485,86.51366219,48.14524634,68.76604357,100.3299647,224.0401779,3693.253408,388.3535468,4666.31889,41.08202488,4.512944732,1036.463373,80.29368967,162.3331184,299.957709
1877.777778,173.2299997,245.8781763,8.872621118,526.3231165,15.65672335,184.8723134,264.4702317,503.1388476,341.0054849,250.4230858,161.3573478,87.13757406,30.78465417,80.65001283,90.39375049,194.5852952,3621.811246,378.4387263,3469.608448,48.63478952,0,968.2836437,77.108472,184.511259,270.8875318
1880.780781,191.1458854,264.2090916,7.136005655,445.2256578,12.03846168,210.1097616,298.6414796,640.2545264,346.0915289,232.9059693,272.0107496,85.77267945,13.83017852,94.30665964,77.74073868,150.9226473,3533.31735,374.6772944,3864.609561,32.50841224,22.56397575,911.3082752,104.6135524,174.9442799,197.7087972
1883.783784,160.0614542,265.2556508,7.095647682,402.9485894,11.22412854,203.122841,229.5490964,699.0722596,353.1270412,219.4077598,223.2876466,96.62946291,28.50404141,68.81363655,84.93107141,64.39901853,3534.999446,382.6699292,3431.664139,5.12740038,52.30103277,923.3664882,180.3536094,164.9138505,243.0169489
1886.786787,247.1927765,289.7515929,7.576392537,460.9548107,11.80881328,161.6955406,220.6500766,512.5391222,345.0036599,243.3327234,128.7355089,147.9859444,2.381309677,97.27527932,87.54107494,163.5266637,3603.001991,374.4542196,3370.220752,9.64347524,50.54929876,1036.01465,181.2642332,211.551399,221.4670935
1889.78979,204.7821896,295.8389672,6.257511009,461.8316572,10.10996833,177.01997,282.4858181,460.8378525,334.4155452,164.1128107,167.3042218,176.0522515,38.87198866,93.45411231,101.538428,107.7051071,3652.247286,416.632993,3358.088757,36.19296337,29.18084749,1154.193838,214.0552289,232.5183003,203.8523902
1892.792793,129.4444895,343.6184937,7.521623282,451.6404092,11.29601495,182.9268395,174.3614622,482.6409548,329.9869967,244.0360768,174.8774597,152.1626901,34.53075349,114.3319914,125.6505687,52.68942086,3511.875343,415.4801716,3013.248424,50.14300681,22.69262981,1138.691136,161.4517009,191.6957105,204.728903
1895.795796,159.8195654,288.4616406,10.93866285,425.0097686,10.6451455,178.1637413,194.5639436,474.4557458,298.5404497,181.44929,255.1341328,107.7543926,58.6373081,60.11957685,108.4504756,170.0457418,3514.863252,428.9848197,2770.715783,50.81601578,26.50805186,1037.739367,92.73216938,196.9260809,213.6160398
1898.798799,187.3121925,230.1297043,9.29735625,402.7533358,15.56144854,171.8812488,272.9133572,423.67567,309.4432519,227.7291594,217.7211492,176.383012,16.28019864,89.03609791,107.2737758,194.1349111,3437.479407,358.9118015,2814.697079,50.0738422,22.47326024,968.4511374,130.6915503,257.473558,253.0269132
1901.801802,156.6386761,354.1926394,4.998839353,367.7109191,14.08579262,163.5465125,191.6982674,376.5676552,306.1896778,167.3331119,169.1464177,170.6210255,17.00360782,171.0489841,59.34574523,111.1237556,3433.534007,438.4332969,3063.909821,41.0415547,19.00992705,945.0329737,162.2434052,215.4879878,250.9124975
1904.804805,150.7178403,278.9705742,7.955578519,343.4794937,11.0561117,177.3408586,252.7709262,441.7575434,308.5166916,204.3254891,174.3753023,95.21356014,38.03200498,115.9992246,75.08996033,47.9607844,3519.89014,412.6209712,2667.443919,16.2356669,29.63142294,943.6707628,79.79630859,188.2267052,207.7362112
1907.807808,156.0630468,283.0500587,6.388313223,242.3970766,14.98723433,176.2018505,155.2938248,364.1798358,302.103262,194.5839244,164.4423869,60.35703555,32.412832,79.31191442,85.22867315,84.24316581,3538.214351,406.1605203,2114.792868,0,43.58519035,944.4696851,106.3202401,222.6813127,182.1442929
1910.810811,147.2495458,217.5297749,10.24974114,227.3654719,10.71320998,192.4299486,190.7837238,314.4404142,299.6294556,212.5743008,165.0625714,102.3894342,32.45783051,60.80433675,63.03119994,132.8557331,3369.293602,368.5082218,1895.333094,14.26790691,45.65456557,937.3645448,159.9317493,224.3462211,189.1235527
1913.813814,94.63725294,256.5173628,7.618021521,267.8642966,11.2757605,235.0129522,252.4585228,355.9241658,315.0307952,200.2546203,171.803566,141.8280559,35.40504505,57.91651847,109.5246002,146.5396269,3266.109123,389.5561549,1796.760637,32.55498956,32.54179181,946.4292549,136.7114123,228.4688572,202.3043473
1916.816817,151.2848381,286.8170508,5.900559498,238.6795493,11.6711589,197.8304065,167.4743395,375.5036393,322.9689601,152.8002129,175.0071855,58.64439122,40.06490565,86.3316332,106.1317587,178.5614521,3320.645547,470.7925127,1805.306947,29.89512243,10.51416755,986.0343769,129.5367027,258.6441697,216.3445866
1919.81982,159.0164102,250.7923091,5.686641653,269.3432606,10.5528566,160.4782482,221.7319017,404.6786736,325.2686824,208.4044649,132.3581395,41.59260522,60.73402189,68.69665322,73.62296324,129.6103867,3334.877779,417.9129273,1745.389945,24.629382,6.958271174,1012.422137,134.4727707,272.3626132,200.8692945
1922.822823,142.7587212,261.6694389,6.195601845,297.6081442,10.05507935,205.8607441,253.2823166,370.7500196,341.4773289,195.0107956,63.67891974,178.1673684,60.47956133,66.9925752,135.1822078,25.2051773,3351.44053,411.7796307,1679.895403,33.08419758,33.58883972,1002.094048,129.5771504,238.4084102,182.9398107
1925.825826,114.1494704,223.1066365,7.355565639,262.2087061,9.507036423,187.1589185,234.8393411,320.3799948,360.6420046,193.1670592,153.0074086,149.6907214,53.18170238,65.21857279,118.4928294,80.64360873,3386.172818,419.3403447,1758.818197,44.20141913,51.09676327,1013.298074,144.4212862,194.4536295,241.6741686
1928.828829,89.02312477,241.9601809,3.982252724,151.4175907,4.123062177,196.82639,75.36138693,300.3215356,356.7405726,167.23942,231.3745088,111.9285706,89.90392157,35.60704919,149.1410774,115.559501,3411.823884,415.0401557,1345.797711,52.65451288,37.93375819,1074.223876,190.9853312,246.5206405,246.8099322
1931.831832,59.2280344,224.147367,5.440601884,208.6919277,12.95712728,220.6444311,122.6385362,415.3380643,361.9660522,157.2731896,158.4254847,102.0388913,113.3035055,53.58694636,164.343441,115.9777549,3423.180448,469.1443192,1339.19984,73.86370966,26.11200998,1124.09728,159.4188612,192.2449525,205.0581236
1934.834835,134.2427622,278.9143339,6.110595468,304.7260759,9.356595081,265.1395204,263.9489592,370.6694644,362.207542,242.7530121,91.90304968,42.28406736,174.7815751,30.39936303,123.0646567,145.3740518,3349.46368,450.4225686,1211.113725,108.2030291,33.15387978,1138.899866,152.02643,343.5657627,214.3882979
1937.837838,70.7644854,210.6078521,6.750361801,104.5628054,11.04921887,198.0995939,192.3691373,434.7002142,377.9639925,260.8533492,147.1272836,141.7747329,232.9541201,98.42605154,156.4372591,138.1762996,3313.728144,498.4863489,1378.433578,126.9237297,41.30470844,1173.197111,228.0914957,381.1241577,237.2668848
1940.840841,92.13985731,283.1027102,4.814607629,164.4354948,8.504790703,198.206013,163.1855211,486.8824346,373.7438068,273.0682062,146.5891956,142.8142391,235.1487134,140.8488184,144.6398866,120.4587,3277.926868,404.6045672,1761.389581,120.7640222,42.96167988,1209.740253,250.542408,416.8902244,256.4281994
1943.843844,139.3433051,326.4643583,6.669172349,241.0533634,8.961056196,208.369105,206.6513641,441.2287193,352.4132987,252.9061848,174.392733,122.9916036,260.8328741,111.2015255,158.7210072,125.7534372,3275.119655,370.9505933,1849.222285,109.8715655,48.50206162,1130.248634,217.3228435,425.8738161,279.2321797
1946.846847,79.12522938,205.4509178,8.979988692,248.5110465,6.526735076,211.4486315,136.0656751,383.5166855,350.6823857,266.8516933,110.6100941,109.5582759,269.9688932,72.26688558,113.7860234,184.8461262,3292.593997,399.1254507,1989.558893,97.32765046,61.17227488,977.4127506,184.1905872,385.2250228,230.9072931
1949.84985,94.08644517,192.8778657,3.4791543,395.2070735,7.405874158,206.1645931,96.14040243,338.1479844,333.1836503,205.9171863,95.02869319,101.5414352,245.2574765,55.63940081,105.3770317,165.3263956,3270.260267,465.9692496,2187.062057,66.72283877,74.93177181,964.7492888,242.7812677,279.2011568,202.7317421
1952.852853,135.3894157,190.1593193,1.288628192,217.9139141,8.935476848,215.3433543,212.4725606,384.1299292,331.8406409,155.4358787,129.2969369,141.4667784,168.9790369,28.2464825,133.7610121,184.4087837,3224.113362,397.4148838,2337.432493,26.14265774,81.16528902,1084.979084,246.5441798,304.0224111,171.2867353
1955.855856,89.86019446,327.4267741,6.668380771,266.2248476,6.651826329,235.8645318,236.5269248,456.8427039,333.8370791,181.3344761,149.7449555,164.9788902,134.132395,52.5344918,113.618388,80.62442978,3358.921449,378.1275309,2647.735742,4.543159783,70.89173863,1143.090298,211.4341115,358.9454674,208.5464089
1958.858859,82.3158436,235.5563565,3.814277049,229.6613358,7.001429054,248.6052251,204.8941979,533.1652474,339.3898498,211.115792,153.6334181,181.4649324,126.8498775,39.96671065,82.71787198,49.65346673,3537.281113,446.3877453,2690.265218,13.85640449,53.8930143,1099.810223,213.901722,320.0793211,202.1582607
1961.861862,129.9107433,263.9796305,7.564691361,358.572147,6.954446908,246.3299499,266.2342141,460.0631151,353.1134906,250.1888543,143.0490901,190.5034667,96.41913569,48.31274921,105.6016855,163.3982098,3493.131702,458.3068384,2796.106602,51.14705838,51.25524748,1024.399545,252.3690791,381.2680706,202.1448256
1964.864865,152.4670384,304.9433867,6.019374353,323.0328376,1.68423139,248.8803116,341.2648987,503.2702227,345.1795005,244.8196872,169.1731912,219.889884,100.4631261,82.33702995,121.7605993,190.5298516,3396.088797,456.7631131,3131.954744,88.99444062,68.59496025,954.9072534,286.6655204,381.9731815,241.7586513
1967.867868,173.4563348,338.8854246,0.497482502,286.3267513,7.249877673,255.8376614,373.5951609,620.113275,339.1361624,223.9551388,197.2839035,226.5319074,124.3470226,67.36383844,65.6624943,181.3115288,3468.967321,466.1999913,3337.432549,94.08468635,100.3053313,913.4412852,227.6358554,343.7711761,232.6266244
1970.870871,141.6551303,285.1721591,8.489510297,453.3804712,6.59333434,236.9358196,352.1703895,496.1323517,356.7897095,253.3792115,161.5460318,166.0340015,117.3347313,118.1477976,51.24610846,129.4070171,3483.205965,463.1710397,3473.437913,83.79877105,122.1099593,937.6054906,159.4470698,414.2100939,254.8623919
1973.873874,190.1425612,413.9671671,3.267405824,426.8748055,6.063721034,241.727054,374.2749506,649.9174847,378.3774742,236.7931142,132.4419842,258.8817186,121.8855193,130.3454392,120.5604634,117.3314791,3406.186125,439.0717689,3754.03291,89.99284183,110.6287737,1051.313261,174.0411065,343.8989333,219.1425524
1976.876877,170.9180951,339.7232539,3.388253228,437.9904481,2.64142407,280.3179601,429.5449133,732.8034514,390.2883471,258.6151934,152.1138438,347.9682504,153.1448057,142.1937864,116.5411751,118.2251698,3532.300106,438.7796408,4580.690096,107.12547,88.58812754,1171.800581,167.985792,399.7067436,233.8262184
1979.87988,170.9016441,371.3667889,5.237676879,448.6067158,8.554005983,259.5169455,384.8666897,772.7322983,391.7393082,229.3013369,186.2037309,266.4722691,136.6055975,138.1478429,94.70993017,98.4175345,3469.5833,444.0271194,4161.087561,117.3170941,84.01768083,1208.533611,197.2549878,255.0388648,203.1191186
1982.882883,152.2836662,304.0076941,0,481.2795869,4.440818671,240.8778885,441.3381038,738.7147799,395.5624589,265.4445641,145.2805082,252.7303744,133.6440196,68.75876938,133.9780691,249.8585306,3527.775585,486.1268785,4283.618236,102.2898227,86.58136424,1177.407566,240.8255693,300.7393,162.3586397
1985.885886,157.8363342,338.9624977,4.336436847,495.486467,5.993790094,313.7557884,349.1833318,757.0806332,385.8383914,347.6288062,168.1078785,360.1343012,134.2726185,78.75590654,154.1524897,91.12831506,3741.504448,477.7694553,4488.224633,62.12659864,82.37093601,1124.878962,190.8404366,379.7632801,158.6840574
1988.888889,154.0751445,364.1778604,3.419917335,510.8737005,7.351211564,315.37031,328.4101493,497.3007853,371.1109587,236.2917097,178.5409384,373.5909382,127.449278,85.13430283,130.6208446,174.0195009,3570.570226,460.2489422,4603.019736,50.90169344,74.68063463,1110.041562,195.0489138,328.632929,246.5006559
1991.891892,175.2690499,277.392536,4.183305943,585.9966769,5.306896341,305.5920161,564.9482395,699.5456747,363.4062838,326.4733799,147.271687,309.5114871,122.1280056,72.23642407,98.77785782,118.663208,3552.461412,499.3693814,4699.303607,92.70815767,69.11052099,1140.513925,133.7169314,346.4597046,211.2349268
1994.894895,207.5408515,328.6463058,5.787432239,543.0082642,6.169198658,233.9191969,346.3471574,686.83436,409.8563913,256.7441401,168.5677023,383.1797537,128.8718191,79.0475495,129.6386226,191.8206322,3651.086193,486.1141234,4569.299528,123.9566563,69.34445011,1106.142972,149.2380053,362.9054408,167.0427269
1997.897898,219.5587926,365.1296521,4.814670061,489.7349541,7.301481731,273.8947266,544.62618,705.9618492,431.6734367,310.5917667,172.185002,370.6790333,151.6556088,110.2585632,147.258622,157.0905115,3472.031301,473.8398156,4606.557359,114.5425862,73.63962727,988.3311534,167.2263333,351.7164647,213.0544584
2000.900901,167.4958607,341.1155098,2.003083001,407.8774779,6.637967567,319.696197,451.5265999,714.7308831,412.4310926,247.1688121,175.010252,365.2600968,171.8765823,102.5972946,148.9356681,128.7790283,3510.802682,455.1635014,4421.372965,109.9453377,71.81702998,946.1763014,232.7926109,310.0225298,190.3828955
2003.903904,216.1110323,387.6993936,3.404439712,492.0314855,6.102594546,274.402091,373.4792228,717.2408862,370.4010151,254.5217022,147.2883489,394.4806018,181.5753145,68.55014229,154.9352499,66.65576151,3532.556058,472.3236325,4591.284329,126.8443852,64.47584314,1009.004605,173.2765222,333.8691299,180.4527025
2006.906907,297.1853547,397.6065769,3.803035153,451.7195574,4.097919993,321.8428976,372.0801651,604.9501797,343.8651704,239.5424017,240.4898572,452.462971,184.5773658,52.73809912,90.74211905,202.7215238,3449.222755,418.6611402,4178.251921,136.9307191,66.39112605,1024.305908,187.8853386,314.1173407,216.2997161
2009.90991,138.7205337,290.8885307,4.507319423,501.6174862,3.83785751,298.9095076,410.0343099,590.3585093,349.2895414,209.3295709,147.7118147,391.7081012,140.2640547,110.3162872,87.66006038,187.3570091,3382.735562,474.5713001,3952.956839,135.5884928,78.65057395,964.8186127,238.3866023,246.9017628,256.5043051
2012.912913,161.0348519,379.2119071,4.991110356,416.1168405,3.618860857,268.976833,340.4551847,778.7118663,347.9566698,268.3656152,126.8937214,359.8090315,167.348841,61.13245514,87.1653077,129.3691229,3374.912801,461.9708479,3835.528869,142.3718094,88.65372448,931.3716022,162.3592528,344.7557304,250.4201568
2015.915916,136.6574838,400.5208413,6.41380984,332.0659493,6.4491802,274.7019476,344.1161879,725.8105239,339.7001505,204.1807083,46.63074399,381.582202,235.8975452,24.17040011,88.43170004,193.2135193,3362.808025,464.896886,3643.042085,150.6531431,92.23746521,940.8040063,205.0811252,316.9069524,219.6922068
2018.918919,156.2499637,346.1171677,2.579864,315.1199635,5.445487785,312.6635991,348.6421707,610.8642382,336.2286673,197.0966562,104.3369322,369.76128,306.8768475,65.67545017,89.91408967,211.4769656,3308.470561,473.7293974,3575.832938,136.9187031,92.05710046,948.0363971,216.2124055,220.2581411,200.3273001
2021.921922,165.734256,408.9734064,3.173567044,360.4696566,4.966226104,294.9578309,354.4750122,586.917255,338.3309307,279.0016032,162.1042406,400.3746125,307.591233,78.29205765,75.59448172,173.8166137,3341.008048,442.8146921,3207.983583,107.6569249,92.52365768,945.0382586,244.7533639,344.086857,199.2576101
