,Phosphatidylethanolamine,Phospholipid,Cholesterol,Cardiolipin,Sphingosine,Cholesterol ester,Dsg-Phosphatidylinositol,L-alpha-Phosphatidylinositol,L-alpha-Phosphatidylglycerol,Lyso-Phosphatidate,Phosphatidylcholine,Triglyceride,Palmitic Acid,Stearic Acid,Docosahexaenoic Acid,Omega-3 25-5,Ceramide 24-0,Ceramide 22-0,Ceramide 24-1,Phosphatidylcholine 18-1,Phosphatidylethanolamine 18-1,"Ceramide 18-1,22-0","Deoxyceramide 18-1,24-1","Deoxyceramide 18-1,16-0","Dihydroceramide 18-0,14-0"
2864.824121,0.716587591,0.421023862,0.783245027,0.805040873,0.574525117,0.983636416,0.702754988,0.689947672,0.694598568,0.61951802,0.714026509,0.520916535,0.327488772,0.313881627,0.37504333,0.685401056,0.449638167,0.439831825,0.547060943,0.759173729,0.730979475,0.624011294,0.377943992,0.448497444,0.657651483
2866.834171,0.69911116,0.4230051,0.785630678,0.792628835,0.580367638,1,0.688598461,0.695481257,0.701213355,0.633183653,0.701824223,0.52951128,0.330400479,0.313671083,0.392261269,0.679720262,0.449736858,0.435224461,0.545155636,0.769790571,0.738078325,0.64844445,0.383048817,0.448020507,0.649955029
2868.844221,0.696915027,0.435386099,0.738375662,0.799352506,0.594856679,0.987323493,0.696340808,0.716610842,0.726131991,0.652700271,0.713284543,0.553741293,0.346108756,0.325799052,0.411184186,0.670808487,0.458742006,0.449970111,0.558220619,0.789078555,0.754676832,0.690312783,0.402650703,0.461074867,0.661309236
2870.854271,0.71437212,0.453735102,0.65936543,0.82021737,0.633712178,0.949469897,0.721877134,0.760836877,0.768379516,0.696071818,0.744328808,0.599948051,0.377410218,0.354192308,0.437020222,0.679462469,0.484176186,0.47494661,0.585081432,0.80999053,0.774561274,0.751867,0.425846731,0.479180721,0.694578601
2872.864322,0.750169329,0.486909681,0.57490164,0.842243044,0.689883685,0.899275078,0.747404714,0.812297892,0.818309959,0.744344057,0.781968092,0.651807157,0.417775613,0.388524639,0.468149037,0.717802659,0.528745086,0.519275535,0.626605675,0.827680463,0.79329807,0.831153435,0.453992107,0.498748718,0.725357886
2874.874372,0.754341384,0.506987868,0.526435329,0.850776078,0.76386298,0.852456379,0.758336412,0.853198118,0.875222318,0.783499772,0.807175138,0.677583037,0.465018357,0.42390732,0.496374557,0.75155862,0.603132966,0.594610561,0.684170873,0.846331321,0.813977722,0.910792583,0.493216909,0.533274779,0.755899263
2876.884422,0.756444642,0.521968475,0.500388114,0.843406678,0.864078999,0.820228288,0.775903808,0.899389247,0.930866501,0.824609269,0.827048402,0.665714177,0.544057363,0.489167997,0.510429662,0.758666681,0.743772508,0.738591732,0.786452295,0.871665728,0.841037016,0.97060995,0.5702723,0.596208228,0.816261538
2878.894472,0.76397674,0.538130929,0.519452468,0.836840943,0.969728453,0.812637295,0.81028708,0.959909494,0.973862173,0.882154798,0.852641696,0.631160713,0.713725984,0.656796162,0.509898807,0.754855707,0.921116679,0.921808405,0.925387787,0.902674527,0.874045814,1,0.715912314,0.722559291,0.914994086
2880.904523,0.771405882,0.558705182,0.567485178,0.847323473,1,0.832614138,0.838508739,1,1,0.94909766,0.87461121,0.593884148,0.947030031,0.913554788,0.505102979,0.755111913,1,1,1,0.933986999,0.909405536,0.994632479,0.902953164,0.903380975,1
2882.914573,0.803098478,0.578513355,0.636638354,0.865206668,0.931912136,0.858083311,0.877985315,0.997145813,0.99944846,1,0.897092781,0.565555487,1,1,0.495689299,0.749079203,0.909635144,0.895812466,0.927497995,0.961193387,0.943094119,0.954389937,1,0.979259337,0.994165589
2884.924623,0.817142345,0.587248607,0.699098167,0.890285415,0.81649934,0.875836428,0.905294309,0.956496459,0.977017977,0.999838589,0.908173007,0.552206263,0.821131335,0.809475598,0.492130961,0.765059405,0.740469504,0.705351562,0.800100185,0.98161207,0.970472448,0.886010046,0.874852917,1,0.901063228
2886.934673,0.839550162,0.604496344,0.752655024,0.915581034,0.707133009,0.889257796,0.916316498,0.901512296,0.942453268,0.951170873,0.907515843,0.548487843,0.594913996,0.575967769,0.497568768,0.774310128,0.599966166,0.547436079,0.696029863,0.993494604,0.987916693,0.79891305,0.677773687,0.937727543,0.798033476
2888.944724,0.851870188,0.613568214,0.791942639,0.940295273,0.612034939,0.898777161,0.923178844,0.85844464,0.905419692,0.892405249,0.902514121,0.550047776,0.446968851,0.449744013,0.505439971,0.795168307,0.519080895,0.461527543,0.632569687,0.998693851,0.996831362,0.712032736,0.542392538,0.793917422,0.723868365
2890.954774,0.854380647,0.627641623,0.817943394,0.96142904,0.555243855,0.901959105,0.929708066,0.837317537,0.873759835,0.839479012,0.895877906,0.557120739,0.370395685,0.380894074,0.512787416,0.829166422,0.472439553,0.417677941,0.595976669,1,1,0.646014422,0.464727452,0.658183649,0.672779051
2892.964824,0.866495663,0.642184056,0.822393372,0.976085129,0.511450149,0.90379464,0.932731105,0.831022012,0.850944832,0.786185686,0.887509034,0.567492613,0.340397933,0.33813182,0.523206283,0.824610953,0.439225966,0.382667739,0.569017482,0.998430687,0.998806711,0.60512263,0.427574314,0.583159015,0.645370943
2894.974874,0.880420217,0.656278605,0.83233731,0.989570969,0.477891499,0.907275245,0.935668248,0.836915497,0.834681892,0.775024983,0.882217199,0.576802221,0.319682392,0.329274212,0.534296267,0.862312559,0.416988904,0.357068181,0.548932251,0.993620978,0.993541536,0.580834997,0.392440903,0.541139402,0.624779196
2896.984925,0.874763808,0.668723031,0.819720714,0.998243258,0.456200215,0.908751897,0.933959823,0.847273134,0.81984653,0.771063809,0.879166463,0.585717691,0.308014131,0.323638734,0.5509827,0.870781941,0.400822725,0.344238254,0.529071576,0.985456839,0.984384445,0.56560253,0.369151343,0.507387534,0.606168941
2898.994975,0.857720798,0.669948673,0.797468857,1,0.450056898,0.90021686,0.925398559,0.856730426,0.804839538,0.760591799,0.871673427,0.599228965,0.305293167,0.307598244,0.564338964,0.858777476,0.388061231,0.338271205,0.512801401,0.974388881,0.971356427,0.554454123,0.358935168,0.474994881,0.590144774
2901.005025,0.863494659,0.680479457,0.793713655,0.998054408,0.430722847,0.880489497,0.913230629,0.861598116,0.787839665,0.755723487,0.861325184,0.614107785,0.300797122,0.291306755,0.574578466,0.870015878,0.3744248,0.328408667,0.498578779,0.961038779,0.954651444,0.542972989,0.351072763,0.445071559,0.573135589
2903.015075,0.856831612,0.69050029,0.831789308,0.997143153,0.415728493,0.866043288,0.900491953,0.85463724,0.769691838,0.749816003,0.851370087,0.62721257,0.286064637,0.283457204,0.58790239,0.896640306,0.35954682,0.315884772,0.479449579,0.946601582,0.935505424,0.528126568,0.335019786,0.421146408,0.552062143
2905.025126,0.84334492,0.699194081,0.870377884,0.994547088,0.403068366,0.866166037,0.885214296,0.831035973,0.753220638,0.727334707,0.83748241,0.643322381,0.264345319,0.276320123,0.601585712,0.905027964,0.347345637,0.308562777,0.455700118,0.932447811,0.915502167,0.5075169,0.308751429,0.404606521,0.530677272
2907.035176,0.826478631,0.699956962,0.868949158,0.985903514,0.386822535,0.853935283,0.865368525,0.798904082,0.735556856,0.704235137,0.820513435,0.661520885,0.244376652,0.258159618,0.615691442,0.896119676,0.333983172,0.297936122,0.43230082,0.919605479,0.896136454,0.481800709,0.285155381,0.388759895,0.511496665
2909.045226,0.824896839,0.708661174,0.825650893,0.973052108,0.37570257,0.836779694,0.848993828,0.762154023,0.72087745,0.668173463,0.809757474,0.678161662,0.229846282,0.238868011,0.630511718,0.899491943,0.320890455,0.289003347,0.40848463,0.908800005,0.878820847,0.45431502,0.270051746,0.368354343,0.486456836
2911.055276,0.811238588,0.724457614,0.791774569,0.962867578,0.362779807,0.815907169,0.833825569,0.729261318,0.702853389,0.647853033,0.799339615,0.691906245,0.221004674,0.224794528,0.643754234,0.893011649,0.306051168,0.277416172,0.3890799,0.900413589,0.864222694,0.428163781,0.254966823,0.344460161,0.465933362
2913.065327,0.794124354,0.732592026,0.745456415,0.959993422,0.348917526,0.802832158,0.815780648,0.705045199,0.688471331,0.638726346,0.788942808,0.70083925,0.215406956,0.212331305,0.648244833,0.871422127,0.2914606,0.264260957,0.374757604,0.894099028,0.851382832,0.405740739,0.242417043,0.319980599,0.455540916
2915.075377,0.772155345,0.734003113,0.725554937,0.954335186,0.332536635,0.797828505,0.803528956,0.689227953,0.679672712,0.633097567,0.784368275,0.709750975,0.211705328,0.203749147,0.648750625,0.854910755,0.281332094,0.255683626,0.365554421,0.889719035,0.839796465,0.389064482,0.230544642,0.301696938,0.448502046
2917.085427,0.779743021,0.755087236,0.716448954,0.947889685,0.328256213,0.79248285,0.797082886,0.679486912,0.670716002,0.63392923,0.784270359,0.719280731,0.211216361,0.205644739,0.651373117,0.83921613,0.27573214,0.250171757,0.360604519,0.88890094,0.832808306,0.378533837,0.215620385,0.291203014,0.442136251
2919.095477,0.769361793,0.773483194,0.705442021,0.945086699,0.330617302,0.800438757,0.78167561,0.674505355,0.667611913,0.617180557,0.784209042,0.718175553,0.217243605,0.212841041,0.645322932,0.812026622,0.271153937,0.242238008,0.354528088,0.892054894,0.830907648,0.375612708,0.211021151,0.280032757,0.443970961
2921.105528,0.784464898,0.804294294,0.719264477,0.941619471,0.327348953,0.817574046,0.785939598,0.678799683,0.658484299,0.606352153,0.789800861,0.720190026,0.235440591,0.220995961,0.639529194,0.819980905,0.265461755,0.237400428,0.353815063,0.897411249,0.829594933,0.383704942,0.207840019,0.276085444,0.453343343
2923.115578,0.778768423,0.835827362,0.748971726,0.937481758,0.327286528,0.835140602,0.787903482,0.685495577,0.655984183,0.605000506,0.796977693,0.724498942,0.256964375,0.232151105,0.629810949,0.815707681,0.263994766,0.233696938,0.354706702,0.902859167,0.82512538,0.404383051,0.20571039,0.274907896,0.464639132
2925.125628,0.779080688,0.864760685,0.790101812,0.938070248,0.323623814,0.851670049,0.779214232,0.690361553,0.65525843,0.591384725,0.794036671,0.733051027,0.263460304,0.239571466,0.619400438,0.817155078,0.25993319,0.228400656,0.361607388,0.905400962,0.817908205,0.431411684,0.207929621,0.281061074,0.476706791
2927.135678,0.780708931,0.899804093,0.833721603,0.934676383,0.327814738,0.868285734,0.772745179,0.69528794,0.654915904,0.579373743,0.791627469,0.753593954,0.250211828,0.234722702,0.619695584,0.824755129,0.254003744,0.222190911,0.375301188,0.901889383,0.809279344,0.456710155,0.212335209,0.298053576,0.486995293
2929.145729,0.779091534,0.938826798,0.871955129,0.930876343,0.319767123,0.885023626,0.767018926,0.702208621,0.655773961,0.583635525,0.796387327,0.786973745,0.227520279,0.22250704,0.630658583,0.839570607,0.250309961,0.214832745,0.388312811,0.890530225,0.798392777,0.474397548,0.216676031,0.318265808,0.494848152
2931.155779,0.767788331,0.969682779,0.955529253,0.929743603,0.320684517,0.902737838,0.752208538,0.707625117,0.652430777,0.579465649,0.793666834,0.830404725,0.207922883,0.213900994,0.646434003,0.880976722,0.245070432,0.206966558,0.396214847,0.870715915,0.782487904,0.480524418,0.220830202,0.328926761,0.498130303
2933.165829,0.762173648,0.99097334,1,0.926193188,0.317703612,0.917628749,0.741979845,0.707618871,0.651762699,0.564620461,0.788219169,0.886523419,0.199477921,0.207215526,0.671536889,0.88920348,0.240559266,0.204189833,0.398792246,0.841206541,0.758733256,0.472592608,0.221094225,0.320537349,0.484263303
2935.175879,0.756485077,1,0.981177392,0.920552249,0.31164094,0.907778073,0.731773907,0.709792769,0.644571132,0.563387077,0.783505203,0.939146723,0.195452313,0.203015779,0.681414841,0.894092175,0.234966006,0.201488703,0.39152802,0.798806047,0.724280223,0.452134126,0.220708725,0.295384362,0.46030661
2937.18593,0.744386996,0.994961279,0.901418803,0.911144867,0.287360855,0.864807822,0.701893475,0.698420465,0.636957866,0.550088123,0.763450285,0.987166566,0.191829762,0.195505318,0.665730307,0.875888484,0.227492031,0.199510636,0.37643892,0.740776914,0.676907561,0.421562272,0.213312203,0.264929508,0.43134263
2939.19598,0.70304553,0.964156833,0.847978604,0.874789437,0.268682817,0.815693944,0.663736437,0.667420897,0.614776964,0.516253095,0.723767643,1,0.1824428,0.179820329,0.636309209,0.82610829,0.220784514,0.197542916,0.354327269,0.67389338,0.621777779,0.385079005,0.198723645,0.233011916,0.395543928
2941.20603,0.659248189,0.928203998,0.829517197,0.819186829,0.233555892,0.777506623,0.616758284,0.61297177,0.577635026,0.477589651,0.66691437,0.963133055,0.167245456,0.157174045,0.602912579,0.759567191,0.208352483,0.192303176,0.320087906,0.611074264,0.568828148,0.348035239,0.180900584,0.201843797,0.345390376
2943.21608,0.595059782,0.885074261,0.809348313,0.754467559,0.199377709,0.752873127,0.557013582,0.541658242,0.535001772,0.437157613,0.599815412,0.89085941,0.150305806,0.133430813,0.566150423,0.693964244,0.184899848,0.176922402,0.281199793,0.561173671,0.525634236,0.313956174,0.159215506,0.173192329,0.287162865
2945.226131,0.541280839,0.827016224,0.806507846,0.687623145,0.165607686,0.744436009,0.503519351,0.478878875,0.487931397,0.389231708,0.53822366,0.800933141,0.130833461,0.111685431,0.529244951,0.637621999,0.158514247,0.150851358,0.252670609,0.524295354,0.49464466,0.282493868,0.135173366,0.146598712,0.236470541
2947.236181,0.494774135,0.781349062,0.817524802,0.633811058,0.142026477,0.734539804,0.460013792,0.436266091,0.452090158,0.352128058,0.492429159,0.719083694,0.10831986,0.089691608,0.500808275,0.586488064,0.136205875,0.129940691,0.22827237,0.49932199,0.477146507,0.253127558,0.119352969,0.127128291,0.190837574
2949.246231,0.466221975,0.731370689,0.798862245,0.593108164,0.127762754,0.712765683,0.433244839,0.409905131,0.420486673,0.339689555,0.462645065,0.651939603,0.087792863,0.074380792,0.486315065,0.556272133,0.121789521,0.114002723,0.214897004,0.484217652,0.470418667,0.227789764,0.111226697,0.117815374,0.163360336
2951.256281,0.441280977,0.69303987,0.739770106,0.564378489,0.120539012,0.684197836,0.423117362,0.398973929,0.400375266,0.327232953,0.446175149,0.605629859,0.077218879,0.069805758,0.478975095,0.532966552,0.112816126,0.10225397,0.209686753,0.476502335,0.469855322,0.209504026,0.107368132,0.116260523,0.147645219
2953.266332,0.423468692,0.653927711,0.690931105,0.547040114,0.120682226,0.64914819,0.41643782,0.403302783,0.388343403,0.322388275,0.439169285,0.576649377,0.078134674,0.075022413,0.469160778,0.500322788,0.107677027,0.094339149,0.206427694,0.472968186,0.470475745,0.198215035,0.099920178,0.1237429,0.139316859
2955.276382,0.411887956,0.624822568,0.672864666,0.537758782,0.128681986,0.618827248,0.408935348,0.414992774,0.382602169,0.323706862,0.439672773,0.560694099,0.083263897,0.083846388,0.463281029,0.479923823,0.105215951,0.089152007,0.206152009,0.46933578,0.466761256,0.189309537,0.096287409,0.137724604,0.136890355
2957.286432,0.413076279,0.595393884,0.677743183,0.52914332,0.132557475,0.59677479,0.403808256,0.422978153,0.379438755,0.317763693,0.444568245,0.55107626,0.08085443,0.084750288,0.462716899,0.47393134,0.102670766,0.085195988,0.206908328,0.461886172,0.454156015,0.178749406,0.097078278,0.14450985,0.134247174
2959.296482,0.410078477,0.569751994,0.691118777,0.516181715,0.131974202,0.573915284,0.400457032,0.419643388,0.371183625,0.31071455,0.446882808,0.539575387,0.070334844,0.074913737,0.456654938,0.458507945,0.097910304,0.08104761,0.199801656,0.450206115,0.433246801,0.167311724,0.093177194,0.134679914,0.128736663
2961.306533,0.392648082,0.545297641,0.687771093,0.502921132,0.128743655,0.563992474,0.395530855,0.402425162,0.361148164,0.304800833,0.442649916,0.528105833,0.067098859,0.069985719,0.451835141,0.452900119,0.091572482,0.076396009,0.187116413,0.434962171,0.40627949,0.157244587,0.092994991,0.117620643,0.125710637
2963.316583,0.386677014,0.522968356,0.628735587,0.484318424,0.116985817,0.580309266,0.378759419,0.377877776,0.345085255,0.284314686,0.434908882,0.515352429,0.074754555,0.078318912,0.455563983,0.45752248,0.083912626,0.07179169,0.181108774,0.417472078,0.37600221,0.149237389,0.087134127,0.100638478,0.122301751
2965.326633,0.373861782,0.499956863,0.570376933,0.460763277,0.10914278,0.59694255,0.357934401,0.347780171,0.325883013,0.254995416,0.419493402,0.491349189,0.09017241,0.09431567,0.446956505,0.448625062,0.073746341,0.064021381,0.169556179,0.399728749,0.345683422,0.142361445,0.077388816,0.087753323,0.118958153
2967.336683,0.344284748,0.477368997,0.540638148,0.432402089,0.091802818,0.581009331,0.335590333,0.315714457,0.30348848,0.233951038,0.402642829,0.463729409,0.087465178,0.092644239,0.438972217,0.433461359,0.064886969,0.0589001,0.155981386,0.383412285,0.317907113,0.135767363,0.065173415,0.083326585,0.113673684
2969.346734,0.325295405,0.4528255,0.509341978,0.40203818,0.083798254,0.543172186,0.309668629,0.285685199,0.280066271,0.213673909,0.384673971,0.432003778,0.065910719,0.070071959,0.424296314,0.4253751,0.057512896,0.053099316,0.143311696,0.369045378,0.29287415,0.129125064,0.054175373,0.082455,0.103724573
2971.356784,0.302509207,0.431310205,0.483176538,0.374404203,0.075903877,0.495942809,0.289894535,0.259132985,0.257505639,0.192820551,0.369855185,0.396508869,0.045435776,0.047886487,0.403460142,0.412187432,0.05141644,0.046065742,0.132591921,0.356793117,0.270320558,0.122280288,0.046712134,0.075341338,0.092843532
2973.366834,0.291110846,0.418343596,0.450655438,0.342925131,0.067509809,0.445078037,0.273675882,0.237194141,0.238348695,0.176774002,0.358785775,0.362529239,0.034942895,0.03685926,0.385182445,0.381067582,0.047532595,0.042827475,0.125472155,0.345324439,0.250447151,0.115950829,0.041241144,0.061057239,0.083358331
2975.376884,0.275540613,0.395372569,0.416796573,0.315336831,0.064442298,0.39677159,0.248038653,0.221008895,0.224050232,0.158972336,0.344319961,0.328384577,0.029883302,0.029795042,0.360817214,0.347553788,0.044414714,0.041138954,0.119058132,0.332264645,0.233778042,0.11146259,0.036595178,0.049194913,0.073353793
2977.386935,0.249335876,0.376415449,0.360798705,0.292560319,0.060131713,0.335878236,0.231003241,0.207512242,0.209433705,0.146728851,0.332826481,0.294926037,0.026271902,0.025578136,0.337856696,0.327951477,0.041769191,0.038929379,0.111847226,0.316356687,0.220314526,0.109453701,0.03330541,0.046124685,0.066766609
2979.396985,0.239071122,0.357417923,0.312366743,0.272560055,0.059608534,0.287964201,0.218900088,0.192825486,0.198447509,0.143900544,0.316313575,0.266786664,0.024096379,0.023686415,0.314221405,0.305602376,0.040597752,0.038502876,0.104979739,0.298833464,0.2089006,0.109031596,0.033049934,0.046913369,0.06140163
2981.407035,0.218291202,0.343221437,0.274908646,0.254082379,0.060222299,0.243126206,0.201497409,0.177814625,0.185055136,0.135227089,0.301013807,0.2403249,0.021906005,0.021699965,0.291046376,0.25974643,0.038371686,0.037114952,0.101619362,0.281181703,0.19844492,0.109177899,0.034656716,0.047591934,0.062629077
2983.417085,0.208532396,0.323242107,0.247107109,0.23659858,0.067028411,0.207644812,0.193925153,0.160234831,0.174466119,0.133178111,0.284293031,0.217724295,0.020633215,0.020183743,0.271331172,0.232424805,0.035707996,0.034920588,0.09761876,0.264313736,0.189519157,0.109458468,0.031990551,0.043703312,0.064558757
2985.427136,0.195888605,0.301472004,0.226406761,0.221840789,0.078523214,0.180353515,0.183267097,0.143503548,0.162675617,0.132500285,0.265252692,0.198982784,0.019815311,0.018912501,0.25769081,0.2339906,0.033389669,0.033085958,0.092026058,0.248886961,0.183449933,0.109733671,0.029032291,0.037139694,0.064829966
2987.437186,0.180477621,0.283560878,0.209278638,0.210458481,0.094224218,0.158208429,0.170378397,0.128863015,0.149534672,0.131256693,0.248526765,0.183747724,0.018763734,0.017964075,0.247649438,0.222255945,0.031746993,0.031960782,0.087972277,0.236026889,0.180988615,0.111016799,0.028861966,0.033043612,0.061444489
2989.447236,0.173681613,0.261713077,0.177835706,0.203389023,0.107955264,0.141515424,0.166805828,0.114772602,0.138413079,0.131900702,0.233820448,0.170829219,0.018002384,0.017372992,0.240324151,0.202689774,0.030951325,0.031012703,0.08557579,0.227516252,0.182075595,0.115932897,0.029572524,0.032582452,0.053715213
2991.457286,0.170524917,0.246883189,0.149815455,0.199589801,0.113811941,0.126623887,0.160758983,0.10417119,0.126333895,0.128266021,0.217899258,0.158958134,0.017435309,0.016288439,0.238381815,0.20637801,0.030743504,0.0302455,0.084088902,0.224872872,0.186790744,0.126044703,0.030271036,0.033370248,0.046213205
2993.467337,0.159185804,0.227734936,0.122701978,0.19880837,0.109065905,0.115649711,0.15340643,0.098985726,0.116314698,0.133875146,0.204444414,0.150205482,0.016365014,0.015431935,0.239681494,0.205338859,0.031441608,0.031700871,0.084392469,0.228172117,0.196132734,0.13748149,0.028401614,0.034755967,0.039234187
2995.477387,0.158729578,0.21033666,0.10110032,0.202222057,0.098642328,0.109625364,0.152423708,0.097356149,0.108769482,0.152704376,0.196220815,0.138899281,0.015169128,0.014806673,0.246194124,0.219893155,0.033148324,0.035670122,0.081834589,0.236966346,0.211171737,0.144941002,0.026685316,0.038965728,0.0329149
2997.487437,0.161282806,0.199336111,0.0925912,0.210760753,0.083650526,0.108687479,0.154163307,0.098676194,0.105710959,0.1639319,0.190896378,0.130229605,0.015055834,0.014320038,0.260945476,0.223276438,0.036023522,0.039684994,0.080416011,0.248725011,0.229303947,0.145568213,0.029739038,0.045632776,0.027470472
2999.497487,0.168741789,0.186131877,0.082042326,0.225731226,0.068803598,0.111717752,0.15327844,0.105901632,0.111067763,0.186397804,0.191245331,0.123527819,0.014513287,0.013499885,0.280793139,0.26862984,0.038119345,0.041684105,0.086143629,0.259046889,0.244625937,0.138709146,0.032010387,0.056320825,0.025762818
3001.507538,0.174173702,0.171329447,0.071375083,0.24755351,0.058069619,0.115544971,0.157068782,0.11824476,0.121493295,0.207210079,0.197398366,0.117894176,0.013900112,0.012834964,0.316835345,0.316954571,0.038659643,0.043448384,0.094015971,0.264104812,0.252308285,0.125077668,0.036789059,0.068081126,0.024612296
3003.517588,0.173466578,0.153648753,0.065184039,0.278366199,0.048559023,0.121182545,0.15977713,0.140245813,0.135656703,0.211506468,0.208081558,0.112168204,0.013547702,0.012354992,0.373006648,0.362263093,0.0369567,0.041887769,0.100908701,0.261825719,0.250783804,0.108918736,0.046591045,0.072716165,0.022293869
3005.527638,0.186076714,0.145008146,0.060692457,0.316370491,0.041921379,0.130374395,0.157828542,0.170190738,0.151552342,0.203849649,0.221023729,0.105180477,0.01298805,0.011998026,0.444675564,0.444904872,0.034589582,0.037914312,0.106772755,0.250746487,0.239305872,0.094673388,0.059672495,0.068029709,0.01903949
3007.537688,0.185989282,0.132706423,0.054046716,0.355127932,0.03537353,0.137224984,0.158542417,0.200626357,0.165224524,0.18517926,0.234190944,0.098720213,0.012446905,0.011580624,0.540407409,0.56657225,0.033715456,0.03681318,0.110609443,0.232411421,0.219700422,0.082904784,0.072945653,0.059000704,0.017834342
3009.547739,0.174217688,0.120280984,0.049522558,0.385891565,0.032254374,0.137740666,0.155979283,0.227462377,0.177313981,0.158609146,0.246336608,0.094042893,0.012164922,0.01111917,0.663688965,0.699383097,0.035080033,0.039381774,0.11062196,0.210042806,0.195226177,0.072023119,0.084130361,0.048825772,0.019351543
3011.557789,0.173527175,0.111596273,0.046378754,0.399108957,0.028324067,0.136364706,0.143038243,0.241409463,0.1861377,0.135965263,0.251832565,0.088901594,0.011750271,0.011306717,0.78923406,0.824596163,0.039520302,0.046014393,0.104878905,0.186752792,0.168868457,0.061329828,0.09037452,0.038629769,0.016870565
3013.567839,0.166005014,0.103133712,0.045077291,0.388498547,0.026867012,0.125828771,0.133895753,0.238101598,0.184078983,0.11035113,0.24473034,0.083898064,0.011516566,0.010548892,0.901245389,0.948672224,0.042203636,0.051897254,0.100280295,0.165442884,0.143138546,0.051626586,0.078464676,0.030695718,0.016763442
3015.577889,0.154266951,0.098138406,0.04310984,0.358151675,0.023909637,0.111172607,0.117305883,0.218175038,0.175429904,0.097820388,0.229433956,0.077915355,0.011222813,0.010142775,0.976220707,1,0.04014554,0.049375411,0.100206977,0.148618399,0.120207998,0.043688011,0.057409936,0.026219862,0.016652136
3017.58794,0.135816038,0.088410184,0.046184289,0.315240811,0.020951836,0.099441127,0.109114957,0.188314244,0.154737722,0.085874299,0.211142513,0.074084792,0.010390319,0.009542301,1,0.993147757,0.034178165,0.040861709,0.101025306,0.136804792,0.100693719,0.037414985,0.038164172,0.022732603,0.016643592
3019.59799,0.120852987,0.078341091,0.044371614,0.267251877,0.01893274,0.088634652,0.100924406,0.157361618,0.130600077,0.072939559,0.191927522,0.069115405,0.010092116,0.009330446,0.96068085,0.917777977,0.027396181,0.031329974,0.095103804,0.129847746,0.084688477,0.032424586,0.027909503,0.019705197,0.017200445
3021.60804,0.111814121,0.07364105,0.049405439,0.221049055,0.017889648,0.077234405,0.090198633,0.130284269,0.107656819,0.06360363,0.173726204,0.064247893,0.010093631,0.008593617,0.866514661,0.808290141,0.022558672,0.025143738,0.082485827,0.126888894,0.071947351,0.028384377,0.018503213,0.017589089,0.015672469
3023.61809,0.09896186,0.068933936,0.050751265,0.181177557,0.016362978,0.069710044,0.081410394,0.108125094,0.089508376,0.057937277,0.159972124,0.06059272,0.009704935,0.008176455,0.74832979,0.679992382,0.019290625,0.020865621,0.068757709,0.126378042,0.061893689,0.025011806,0.01174947,0.015581272,0.014626149
3025.628141,0.086196511,0.059046804,0.054917571,0.148604841,0.014622554,0.06632965,0.072534009,0.090401259,0.07741723,0.051113582,0.151201552,0.056683603,0.009329014,0.008530784,0.627435032,0.539551221,0.016840827,0.018260831,0.055813399,0.126858278,0.053980768,0.022115087,0.010110854,0.014163615,0.014655671
3027.638191,0.082122119,0.055922829,0.049659406,0.122422602,0.013911035,0.063605142,0.063687788,0.075763463,0.065140838,0.043690673,0.14588295,0.052920828,0.009031698,0.008409653,0.516251301,0.420161452,0.015393669,0.017158122,0.045307302,0.127232849,0.047791019,0.019763195,0.006989449,0.013390784,0.013482753
3029.648241,0.078173183,0.051298759,0.045053279,0.103104484,0.012114391,0.060797541,0.056934069,0.06376178,0.052954968,0.040667441,0.142820986,0.049371223,0.008466867,0.0081996,0.425096308,0.335849126,0.014032175,0.01444508,0.039041277,0.12653254,0.04292967,0.018036099,0.004662798,0.011647823,0.013690837
3031.658291,0.065332006,0.045844726,0.040731868,0.087888771,0.009987879,0.056508152,0.051276776,0.05528807,0.046068921,0.03650893,0.139591568,0.045681042,0.008233493,0.007606802,0.344760924,0.289158897,0.012744318,0.014526503,0.032144939,0.124401755,0.038993695,0.016648559,0.003249175,0.01047353,0.013609442
3033.668342,0.060095383,0.044035047,0.040290755,0.075828366,0.009361038,0.054491385,0.04786474,0.048127683,0.040072812,0.034365287,0.138277043,0.041991679,0.008014315,0.007297519,0.285589065,0.2335992,0.012303944,0.01411239,0.027177793,0.120835958,0.035577029,0.015111267,0.001597294,0.009528607,0.01280254
3035.678392,0.061509445,0.043100048,0.037807194,0.065997884,0.010224948,0.048924707,0.042928097,0.042189575,0.037646198,0.030165395,0.134434377,0.038166414,0.007659456,0.007295228,0.241142095,0.195303398,0.011845314,0.012467889,0.024600631,0.115780797,0.032391716,0.013305234,0.002502155,0.008464535,0.01213549
3037.688442,0.052338051,0.037600133,0.033628909,0.057541034,0.009285943,0.045775434,0.037170813,0.037818451,0.033771059,0.027712762,0.12960178,0.035397854,0.007443705,0.006505008,0.20338993,0.173067556,0.011204198,0.012904696,0.023019283,0.109093472,0.029343427,0.011722328,0.00261699,0.007751641,0.010653073
3039.698492,0.047787343,0.036329232,0.031256406,0.051513801,0.008490832,0.040979225,0.034894408,0.033582109,0.031283488,0.027295151,0.122153395,0.032747792,0.007297947,0.006335101,0.176279986,0.147667103,0.011170815,0.012890911,0.02175276,0.100751576,0.026407423,0.010797203,0.003036564,0.006957851,0.011586441
